name,price,original_price,image_url,description,category,brand,predicted_style
腰頭斜釦造型側破牛仔褲 兩色售 S/M/L,700,NT. 690,https://photo.queenshop.com.tw/04011745/04011745-01.jpg,腰頭斜釦造型側破牛仔褲選用牛仔面料 經典好搭有挺度腰頭斜釦設計 更顯腰部纖細又有型側割破造型 增添率性氣息上身搭配T恤或背心 穿出夏日清爽Look~,下身,QueenShop,"['街頭', '休閒']"
雙口袋設計棉質五分褲 兩色售 S/M/L,300,NT. 490,https://photo.queenshop.com.tw/04020524/04020524-01.jpg,雙口袋設計棉質五分褲親膚純棉面料舒適好穿貼心前雙口袋設計 方便實穿剛剛好的五分褲長度顯襯小腿纖細日系棉麻感 簡單搭配上衣或襯衫就很好看!,下身,QueenShop,"['日系', '休閒']"
立體Q毛素面設計針織毛衣 五色售,700,NT. 590,https://photo.queenshop.com.tw/01097823/01097823-05.jpg,立體Q毛素面設計針織毛衣選用舒適親膚的針織面料細膩線圈勾勒質感滿滿厚磅材質垂墜度滿滿圓領剪裁修飾臉部曲線內搭高領上衣增添暖度輕鬆搭配穿出日系個性LOOK！,上衣,QueenShop,"['日系', '休閒']"
洞洞網眼設計側撞色織帶上衣 兩色售,220,NT. 590,https://photo.queenshop.com.tw/01098895/01098895-01.jpg,洞洞網眼側撞色織帶上衣選用舒適透氣的親膚面料洞洞網眼設計 透氣舒適側邊撞色織帶造型 增添活力街頭感搭配長短裙 展現率性休閒LOOK!,上衣,QueenShop,"['街頭', '休閒']"
簡約雙層網紗設計單肩包包 三色售,120,NT. 490,https://photo.queenshop.com.tw/06010495/06010495-01.jpg,簡約雙層網紗設計單肩包包選用柔軟網紗面料  雙層造型設計 增添整體造型感大容量包型 日常出行更便利簡單搭配就日系有型!,配件,QueenShop,"['簡約', '日系']"
洞洞鏤空針織短版罩衫上衣 兩色售,210,NT. 490,https://photo.queenshop.com.tw/01013429/01013429-01.jpg,洞洞鏤空針織短版罩衫上衣選用舒適柔軟的針織面料鏤空造型 增添整體設計感短版版型 修飾下身身型內搭高領木耳上衣 展現日系休閒感,上衣,QueenShop,"['日系', '休閒']"
直紋蕾絲排扣細肩短洋裝 兩色售,150,NT. 590,https://photo.queenshop.com.tw/01086796/01086796-01.jpg,直紋蕾絲排扣細肩短洋裝選用舒適柔軟的100%純棉蕾絲剪接造型 增添溫柔甜美氣息直紋與排釦設計 細節滿滿簡單搭配 穿出優雅氣質風~,連身,QueenShop,"['甜美', '優雅']"
領抽皺綁帶澎袖排釦上衣 兩色售,190,NT. 490,https://photo.queenshop.com.tw/01098034/01098034-01.jpg,領抽皺綁帶澎袖排釦上衣選用舒適親膚的100%純棉面料領口抽皺綁帶設計 讓整體造型變化更多樣澎袖設計 修飾手臂線條搭配褲裝或裙裝 都可愛又俏皮~,上衣,QueenShop,"['日系', '甜美']"
前綁帶荷葉領造型無袖透膚背心 三色售,100,NT. 490,https://photo.queenshop.com.tw/01098142/01098142-01.jpg,前綁帶荷葉領造型無袖透膚背心選用舒適柔軟的人造面料細緻針線交錯勾勒品質保證前綁帶荷葉領造型增添整體設計感簡單搭配洋裝就好看有型也可以搭配褲裝或裙裝 時尚日系！,上衣,QueenShop,['日系']
鏤空緹花流蘇針織背心長罩衫 兩色售,320,NT. 590,https://photo.queenshop.com.tw/01098818/01098818-01.jpg,鏤空緹花流蘇針織背心長罩衫 選用舒適柔軟的親膚面料鏤空緹花設計 增添穿搭層次感下擺流蘇細節 精緻質感內搭背心 展現隨性休閒LOOK!,上衣,QueenShop,"['休閒', '復古']"
編織感鏤空造型漁夫帽 兩色售,115,NT. 490,https://photo.queenshop.com.tw/07020955/07020955-12.jpg,編織感鏤空造型漁夫帽 選用舒適親膚的柔軟面料編織感材質 度假感滿滿素面設計 百搭又實戴隨意搭配 都好看有型!,配件,QueenShop,"['日系', '休閒']"
蕾絲大領片直紋造型上衣 兩色售,250,NT. 590,https://photo.queenshop.com.tw/01097491/01097491-01.jpg,蕾絲大領片直紋造型上衣純棉舒適的親膚自在理念蕾絲花邊大領片日系可愛前排釦設計穿脫方便質感直紋細節面料精緻好看簡單搭配輕鬆展現文青日系LOOK！,上衣,QueenShop,"['日系', '甜美']"
V領側開岔設計素面針織上衣 五色售,600,NT. 690,https://photo.queenshop.com.tw/01097771/01097771-01.jpg,V領側開岔設計素面針織上衣選用舒適親膚的針織面料細膩線圈勾勒質感滿滿V領剪裁修飾臉部曲線側開岔設計不包覆臀部肉肉內搭高領上衣增添暖度輕鬆搭配展現時尚日系LOOK！,上衣,QueenShop,"['日系', '簡約']"
清新透膚澎袖長版短袖上衣 三色售,75,NT. 590,https://photo.queenshop.com.tw/01098070/01098070-01.jpg,清新透膚澎袖長版短袖上衣選用舒適親膚的柔軟面料澎澎袖造型修飾肩部與手臂線條透膚設計 若隱若現增加層次度內搭襯衫或上衣 就清新有質感!,上衣,QueenShop,"['日系', '甜美']"
袖抽繩綁帶透膚蕾絲上衣,200,NT. 690,https://photo.queenshop.com.tw/01098492/01098492-99.jpg,袖抽繩綁帶透膚蕾絲上衣選用柔軟飄逸的透膚布料袖抽繩綁帶設計 可以自由調整衣服輪廓滿版蕾絲造型 精緻又高級有質感搭配裙裝 展現溫柔優雅穿搭~,上衣,QueenShop,"['優雅', '甜美']"
櫻桃印圖寬版純棉短袖上衣 兩色售,220,NT. 490,https://photo.queenshop.com.tw/01190239/01190239-01.jpg,櫻桃印圖寬版純棉短袖上衣選用透氣柔軟純棉面料繽紛櫻桃印圖設計 增添穿搭亮點寬版剪裁 合適所有身型簡單搭配繽紛單品 打造日系夏日感穿搭,上衣,QueenShop,"['日系', '休閒']"
側抓皺褲口抽繩設計刷刷褲 兩色售 S/M,320,NT. 790,https://photo.queenshop.com.tw/04101929/04101929-01.jpg,側抓皺褲口抽繩設計刷刷褲選用舒適柔軟的親膚面料側抓皺造型 增添層次細節褲口抽繩設計 靈活變換風格搭配短版上衣與運動鞋 展現率性街頭感,下身,QueenShop,"['街頭', '休閒']"
素面抽繩綁帶蘿蔔長褲 三色售,350,NT. 690,https://photo.queenshop.com.tw/04110553/04110553-01.jpg,素面抽繩綁帶蘿蔔長褲選用親膚有挺度的舒適面料蘿蔔褲版型 修飾腿部線條前後真口袋設計 方便實用又有型搭配短版上衣 穿出夏日可愛穿搭~,下身,QueenShop,"['日系', '休閒']"
後剪接設計涼感Bra Top背心 三色售,150,NT. 250,https://photo.queenshop.com.tw/01041742/01041742-01.jpg,後剪接設計涼感Bra Top背心選用親膚柔軟的涼感面料貼心附罩杯設計 夏季單穿好舒適特殊後打褶造型修飾背頸線條簡單單穿或外搭罩衫就很好看 !,上衣,QueenShop,"['運動風', '休閒']"
素面刷刷感造型細肩帶長洋裝 三色售,300,NT. 690,https://photo.queenshop.com.tw/01086908/01086908-01.jpg,素面刷刷感造型細肩帶長洋裝選用舒適柔軟的刷刷面料長洋裝造型 修飾整體比例刷刷感設計 細節滿滿內搭透膚上衣 展現日系感!,連身,QueenShop,['日系']
兩件式不對稱肩帶設計長袖上衣 兩色售,120,NT. 490,https://photo.queenshop.com.tw/01140065/01140065-01.jpg,兩件式不對稱肩帶設計長袖上衣選用柔軟親膚面料兩件式設計 隨意變換多種搭配不對稱肩帶造型 疊穿好時髦簡單搭配褲裝 打造休閒簡約LOOK!,上衣,QueenShop,"['休閒', '簡約']"
皺皺細褶造型素面寬版長褲 四色售,200,NT. 490,https://photo.queenshop.com.tw/04101788/04101788-01.jpg,皺皺細褶造型素面寬版長褲 選用舒適柔軟的親膚布料素面設計百搭又實穿全鬆緊腰頭穿脫方便細褶皺皺面料增添整體設計感輕鬆搭配穿出時尚日系LOOK！,下身,QueenShop,"['日系', '休閒']"
高腰百搭直筒牛仔長褲 兩色售 XS-L+,700,NT. 690,https://photo.queenshop.com.tw/04011550/04011550-06.jpg,高腰百搭直筒牛仔長褲 質感厚實斜紋牛仔面料厚度適中舒適不悶熱直筒寬鬆版型超修飾腿型特選+尺寸系列 版型不變褲長再加長正常尺寸蓋過腳踝簡約日常+尺寸落地長度率性修長貼心設計適合各種腳長的百搭牛仔褲,下身,QueenShop,"['簡約', '休閒']"
水洗馬卡龍色系高腰布寬褲 四色售 S/M/L,550,NT. 590,https://photo.queenshop.com.tw/04101838/04101838-03.jpg,水洗馬卡龍色系高腰布寬褲選用柔軟舒適的純棉布料素面馬卡龍色系百搭好看高腰寬褲版型修飾腿部線條簡單搭配就好看休閒！,下身,QueenShop,"['日系', '休閒']"
立體織紋麻花造型中筒襪 三色售,80,NT. 79,https://photo.queenshop.com.tw/07110510/07110510-01.jpg,Made in Korea立體織紋麻花造型中筒襪韓國選品系列面料舒適彈性極佳立體麻花織紋質感好看簡單搭配洋裝穿雙皮鞋營造日常文青LOOK！,配件,QueenShop,"['韓系', '休閒']"
腰抽繩荷葉拉鍊工裝洋裝 兩色售,310,NT. 880,https://photo.queenshop.com.tw/01086827/01086827-01.jpg,腰抽繩荷葉拉鍊工裝洋裝選用輕盈舒適的刷刷面料雙大口袋設計 兼具實用與外型腰部抽繩 畫出腰線比例更好拉鍊造型 率性同時好穿脫內搭背心 展現個性風格穿搭!,連身,QueenShop,"['工裝', '休閒']"
不對稱交叉綁帶細肩背心 四色售,100,NT. 390,https://photo.queenshop.com.tw/01098267/01098267-01.jpg,不對稱交叉綁帶細肩背心選用100%純棉 柔軟又好穿肩帶可自由調整至舒適長度不對稱設計 為造型增添趣味搭配褲裝或裙裝都時尚有型~,上衣,QueenShop,"['韓系', '甜美']"
簡約素面設計金屬光澤感長裙,250,NT. 790,https://photo.queenshop.com.tw/03021439/03021439-99.jpg,簡約素面設計金屬光澤感長裙選用舒適輕薄的人造衣料輕薄材質夏季穿著不悶熱全鬆緊腰頭穿脫自在方便金屬光澤感提升整體質感素面百搭實穿又日系！,下身,QueenShop,"['日系', '簡約']"
鉤針花花鏤空流蘇帽,90,NT. 490,https://photo.queenshop.com.tw/07020957/07020957-99.jpg,鉤針花花鏤空流蘇帽選用柔軟有型的勾針布料流蘇綁帶設計 自然垂放或綁結都好看鏤空造型 舒適不悶熱又有層次度是時尚精緻女孩的夏日搭配好物!,配件,QueenShop,"['日系', '甜美']"
基本素面細肩附罩杯背心 五色售,130,NT. 190,https://photo.queenshop.com.tw/01041700/01041700-01.jpg,基本素面細肩附罩杯背心 親膚舒適的彈性棉質面料細肩平口簡約好搭配貼心附罩杯設計穿搭好安心簡單搭配襯衫輕鬆穿出夏日清涼LOOK~,上衣,QueenShop,"['簡約', '休閒']"
荷葉剪接細肩罩衫洋裝 三色售,150,NT. 790,https://photo.queenshop.com.tw/01098398/01098398-01.jpg,荷葉剪接細肩罩衫洋裝選用輕盈飄逸的透紗面料鬆緊胸圍與可調式肩帶 合適任何身形剪接荷葉造型 增添整體設計亮點內搭T恤與褲裝 展現青春時尚穿搭~,連身,QueenShop,"['甜美', '日系']"
女裝 肩抓皺雙頭拉鍊設計背心 兩色售,270,NT. 690,https://photo.queenshop.com.tw/01099047/01099047-01.jpg,女裝 肩抓皺雙頭拉鍊設計背心選用防潑水不易髒的刷刷布料彈性肩帶 合適多種身形雙頭拉鍊設計 可自由改變外型內搭T恤 展現甜美可愛風格~,上衣,QueenShop,['甜美']
日常鬆緊抽繩設計棉質短褲 五色售,350,NT. 390,https://photo.queenshop.com.tw/04130215/04130215-01.jpg,Made in Korea選用純棉舒適的親膚面料全鬆緊設計穿脫方便自在綁繩可依個人喜好去做調整簡約日常的家居服首選也可外加外套展現休閒運動LOOK！,下身,QueenShop,"['韓系', '休閒']"
綁帶碎花雪紡縮腰上衣 三色售,150,NT. 390,https://photo.queenshop.com.tw/01051441/01051441-04.jpg,綁帶碎花雪紡縮腰上衣輕盈仙氣雪紡面料彈性縮腰設計顯瘦又修身綁帶碎花充滿浪漫氣息帶給妳怦然心跳的瞬間,上衣,QueenShop,"['日系', '甜美']"
簡約百搭素色柔棉舒適短袖棉T 八色售,200,NT. 230,https://photo.queenshop.com.tw/01038228/01038228-01.jpg,簡約百搭素色柔棉舒適短袖棉T 基本多色素T就是百搭實穿幫你準備好好一天一色讓你隨心所欲任由打造不同風格穿搭光是軟軟面料足夠你為它傾心了,上衣,QueenShop,['簡約']
簡約扭結造型合身上衣 三色售,180,NT. 490,https://photo.queenshop.com.tw/01097622/01097622-01.jpg,簡約扭結造型合身上衣柔軟舒適的親膚面料前扭結造型增添氣質時尚感微合身版型修飾上半身身形簡單搭配褲裝 展現休閒自在LOOK！,上衣,QueenShop,"['簡約', '休閒']"
編織感下擺抽繩連帽外套 兩色售,560,NT. 790,https://photo.queenshop.com.tw/02071639/02071639-02.jpg,編織感下擺抽繩連帽外套選用舒適柔軟的親膚面料編織紋理細節 展現低調質感下擺抽繩設計 靈活調節輪廓搭配T恤 輕鬆營造俐落休閒穿搭,上衣,QueenShop,"['休閒', '簡約']"
休閒側撞色織帶棉質長褲 兩色售,620,NT. 790,https://photo.queenshop.com.tw/04101926/04101926-03.jpg,休閒側撞色織帶棉質長褲選用舒適透氣的混紡面料前中線設計 讓雙腿看起來更筆直纖細側撞色織帶 為造型增添亮點搭配連帽上衣與球鞋 展現日常休閒穿搭~,下身,QueenShop,"['休閒', '運動風']"
圓領造型英文字母印圖短版上衣 兩色售,150,NT. 290,https://photo.queenshop.com.tw/01039721/01039721-03.jpg,圓領造型英文字母印圖短版上衣100%純棉面料親膚舒適輕薄質感穿著輕鬆自在短版版型拉長整體比例簡單搭配褲裝裙裝輕鬆穿出時尚Y2K LOOK！,上衣,QueenShop,"['街頭', '復古']"
V領排釦牛仔罩衫背心洋裝,770,NT. 980,https://photo.queenshop.com.tw/01087022/01087022-99.jpg,V領排釦牛仔罩衫背心洋裝選用經典好穿搭的牛仔布料V領造型 修飾肩頸與臉部線條排釦設計 可自由改變穿搭方式內搭T恤與牛仔褲 展現俏皮可愛Look~,連身,QueenShop,"['日系', '休閒']"
P/D幽靈 手拿槌子幽靈印圖短版上衣 兩色售,170,NT. 490,https://photo.queenshop.com.tw/01190259/01190259-01.jpg,P/D幽靈 手拿槌子幽靈印圖短版上衣選用透氣舒適的純棉面料手拿槌子幽靈設計 增添俏皮感短版剪裁 拉長身型比例輕鬆搭配高腰單品 展現俐落活力,上衣,QueenShop,"['日系', '休閒']"
簍空編織設計短版背心 五色售,300,NT. 490,https://photo.queenshop.com.tw/01013106/01013106-01.jpg,簍空編織設計短版背心選用舒適親膚的柔軟純棉短版設計 修飾身形比例簍空編織造型增加整體亮點內搭襯衫或素T 穿出日系多層次風格~,上衣,QueenShop,['日系']
質感剪接側釦造型雙口袋襯衫-黑,150,NT. 690,https://photo.queenshop.com.tw/01025564/01025564-01.jpg,質感剪接側釦造型雙口袋襯衫選用舒適柔軟的親膚面料側邊釦扣細節 展現獨特氣質剪接設計 既低調又充滿設計感搭配西裝褲 展現休閒LOOK!,上衣,QueenShop,"['日系', '休閒']"
前綁帶荷葉透膚背心罩衫 三色售,45,NT. 590,https://photo.queenshop.com.tw/01098005/01098005-01.jpg,前綁帶荷葉透膚背心罩衫選用舒適柔軟的輕盈網紗前綁帶設計增加整體造型變化荷葉袖圈造型 可愛浪漫簡單搭配 穿出日系多層次風~,上衣,QueenShop,"['日系', '甜美']"
皺皺荷葉透膚寬版襯衫-灰藍,200,NT. 590,https://photo.queenshop.com.tw/01025582/01025582-24.jpg,皺皺荷葉透膚寬版襯衫選用透氣輕盈的舒適面料寬版版型 合適任何身形皺皺與荷葉設計 為穿搭增添立體度下身搭配裙裝 展現氣質溫柔Look!,上衣,QueenShop,"['優雅', '甜美']"
鬆餅格素面設計圓領上衣 四色售,350,NT. 490,https://photo.queenshop.com.tw/01098023/01098023-01.jpg,鬆餅格素面設計圓領上衣選用舒適親膚的柔軟面料鬆餅格材質細膩有質感微微透膚造型增添整體設計感簡單搭配褲裝裙裝輕鬆穿出時尚個性LOOK！,上衣,QueenShop,"['簡約', '休閒']"
洞洞簍空連帽針織外套 五色售,650,NT. 980,https://photo.queenshop.com.tw/02011143/02011143-01.jpg,洞洞簍空連帽針織外套選用舒適柔軟的針織面料抽繩連帽設計 可自由隨興做變化金屬製拉鍊 質感滿滿洞洞簍空造型 讓造型更有層次感搭配褲裝就活潑好看~,上衣,QueenShop,"['休閒', '甜美']"
刷破造型設計斜紋直筒褲 S/M/L,600,NT. 690,https://photo.queenshop.com.tw/04011615/04011615-99.jpg,刷破造型設計斜紋直筒褲選用厚磅的純棉舒適面料高腰版型修飾腿部比例雙刷破造型添整體設計感簡單搭配就好看時尚！,下身,QueenShop,"['街頭', '休閒']"
低腰抽鬚設計直筒牛仔褲 S/M/L,720,NT. 790,https://photo.queenshop.com.tw/04011820/04011820-99.jpg,低腰抽鬚設計直筒牛仔褲選用經典牛仔布料 好穿好搭有挺度低腰版型 凸顯腰部纖細修飾臀部線條腰圍抽鬚設計 讓造型別緻又亮眼上身搭配襯衫 展現率性有型Look~,下身,QueenShop,"['日系', '街頭']"
方領設計彩色針織短版上衣 兩色售,150,NT. 390,https://photo.queenshop.com.tw/01013050/01013050-05.jpg,方領設計彩色針織短版上衣柔軟面料穿著舒適自在滿版彩色針織俏皮可愛彈性極佳穿脫輕鬆方便方領設計修飾臉部線條簡單搭配 穿出日常簡約LOOK！,上衣,QueenShop,"['日系', '簡約']"
皺皺荷葉透膚寬版襯衫-米白,200,NT. 590,https://photo.queenshop.com.tw/01025580/01025580-11.jpg,皺皺荷葉透膚寬版襯衫選用透氣輕盈的舒適面料寬版版型 合適任何身形皺皺與荷葉設計 為穿搭增添立體度下身搭配裙裝 展現氣質溫柔Look!,上衣,QueenShop,"['優雅', '甜美']"
點點印花造型坑條彈性上衣 四色售,200,NT. 290,https://photo.queenshop.com.tw/01039929/01039929-02.jpg,點點印花造型坑條彈性上衣選用親膚柔軟的純棉面料彈性設計 穿脫方便合適任何身形滿版點點印圖 增添設計亮點搭配褲裝或裙裝 穿出可愛休閒Look~,上衣,QueenShop,"['休閒', '甜美']"
